node_id:ID,descriptive_label:string[],iri,:LABEL
obo.FOODON_03510149,no or reduced cholesterol claim or use,http://purl.obolibrary.org/obo/FOODON_03510149,Concept
obo.FOODON_03510043,low in cholesterol claim or use,http://purl.obolibrary.org/obo/FOODON_03510043,Concept
obo.FOODON_03510044,reduced cholesterol claim or use,http://purl.obolibrary.org/obo/FOODON_03510044,Concept
obo.FOODON_03510048,high fiber food,http://purl.obolibrary.org/obo/FOODON_03510048,Concept
obo.FOODON_03510049,fiber special claim or use,http://purl.obolibrary.org/obo/FOODON_03510049,Concept
obo.FOODON_03510054,fat free food,http://purl.obolibrary.org/obo/FOODON_03510054,Concept
obo.FOODON_03510055,energy free food claim or use,http://purl.obolibrary.org/obo/FOODON_03510055,Concept
obo.FOODON_03510056,sugars free food,http://purl.obolibrary.org/obo/FOODON_03510056,Concept
obo.FOODON_03510091,no sugars added claim or use,http://purl.obolibrary.org/obo/FOODON_03510091,Concept
obo.FOODON_03510090,no or reduced sugar claim or use,http://purl.obolibrary.org/obo/FOODON_03510090,Concept
obo.FOODON_03510057,low in saturated fat food,http://purl.obolibrary.org/obo/FOODON_03510057,Concept
obo.FOODON_03510071,saturated fat-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510071,Concept
obo.FOODON_03510059,general label claim,http://purl.obolibrary.org/obo/FOODON_03510059,Concept
obo.FOODON_03510060,high energy food claim or use,http://purl.obolibrary.org/obo/FOODON_03510060,Concept
obo.FOODON_03510061,sugars special claim or use,http://purl.obolibrary.org/obo/FOODON_03510061,Concept
obo.FOODON_03510103,sweetener-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510103,Concept
obo.FOODON_03510062,low sugars food,http://purl.obolibrary.org/obo/FOODON_03510062,Concept
obo.FOODON_03510063,low fiber food,http://purl.obolibrary.org/obo/FOODON_03510063,Concept
obo.FOODON_03510070,no fat added claim or use,http://purl.obolibrary.org/obo/FOODON_03510070,Concept
obo.FOODON_03510072,no animal fat added claim or use,http://purl.obolibrary.org/obo/FOODON_03510072,Concept
obo.FOODON_03510073,no tropical oils added claim or use,http://purl.obolibrary.org/obo/FOODON_03510073,Concept
obo.FOODON_03510074,no palm oil added claim or use,http://purl.obolibrary.org/obo/FOODON_03510074,Concept
obo.FOODON_03510075,rich in fiber claim or use,http://purl.obolibrary.org/obo/FOODON_03510075,Concept
obo.FOODON_03510076,naturally rich in fiber claim or use,http://purl.obolibrary.org/obo/FOODON_03510076,Concept
obo.FOODON_03510078,no salt added claim or use,http://purl.obolibrary.org/obo/FOODON_03510078,Concept
obo.FOODON_03510080,salt free claim or use,http://purl.obolibrary.org/obo/FOODON_03510080,Concept
obo.FOODON_03510083,low salt claim or use,http://purl.obolibrary.org/obo/FOODON_03510083,Concept
obo.FOODON_03510085,very low salt claim or use,http://purl.obolibrary.org/obo/FOODON_03510085,Concept
obo.FOODON_03510087,reduced salt claim or use,http://purl.obolibrary.org/obo/FOODON_03510087,Concept
obo.FOODON_03510088,naturally sodium-free food,http://purl.obolibrary.org/obo/FOODON_03510088,Concept
obo.FOODON_03510152,sodium free claim or use,http://purl.obolibrary.org/obo/FOODON_03510152,Concept
obo.FOODON_03510092,starch-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510092,Concept
obo.FOODON_03510093,no modified food starch added claim or use,http://purl.obolibrary.org/obo/FOODON_03510093,Concept
obo.FOODON_03510094,no starch added claim or use,http://purl.obolibrary.org/obo/FOODON_03510094,Concept
obo.FOODON_03510095,vitamin- or mineral-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510095,Concept
obo.FOODON_03510096,color-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510096,Concept
obo.FOODON_03510097,no artificial colors claim or use,http://purl.obolibrary.org/obo/FOODON_03510097,Concept
obo.FOODON_03510106,artificial ingredient-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510106,Concept
obo.FOODON_03510098,no color added claim or use,http://purl.obolibrary.org/obo/FOODON_03510098,Concept
obo.FOODON_03510099,flavor- or taste-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510099,Concept
obo.FOODON_03510100,no artificial flavors claim or use,http://purl.obolibrary.org/obo/FOODON_03510100,Concept
obo.FOODON_03510102,no flavor added claim or use,http://purl.obolibrary.org/obo/FOODON_03510102,Concept
obo.FOODON_03510104,no artificial sweeteners claim or use,http://purl.obolibrary.org/obo/FOODON_03510104,Concept
obo.FOODON_03510105,unsweetened claim or use,http://purl.obolibrary.org/obo/FOODON_03510105,Concept
obo.FOODON_03510107,no artificial ingredients claim or use,http://purl.obolibrary.org/obo/FOODON_03510107,Concept
obo.FOODON_03510108,no artificial additives claim or use,http://purl.obolibrary.org/obo/FOODON_03510108,Concept
obo.FOODON_03510110,preservative-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510110,Concept
obo.FOODON_03510111,no nitrite/nitrate added claim or use,http://purl.obolibrary.org/obo/FOODON_03510111,Concept
obo.FOODON_03510112,no sulfite added claim or use,http://purl.obolibrary.org/obo/FOODON_03510112,Concept
obo.FOODON_03510113,no artificial preservatives claim or use,http://purl.obolibrary.org/obo/FOODON_03510113,Concept
obo.FOODON_03510114,no preservatives claim or use,http://purl.obolibrary.org/obo/FOODON_03510114,Concept
obo.FOODON_03510116,no msg added claim or use,http://purl.obolibrary.org/obo/FOODON_03510116,Concept
obo.FOODON_03510117,caffeine free claim or use,http://purl.obolibrary.org/obo/FOODON_03510117,Concept
obo.FOODON_03510118,naturally caffeine free claim or use,http://purl.obolibrary.org/obo/FOODON_03510118,Concept
obo.FOODON_03510119,processing-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510119,Concept
obo.FOODON_03510120,"""fresh"" label claim",http://purl.obolibrary.org/obo/FOODON_03510120,Concept
obo.FOODON_03510121,not pasteurized claim or use,http://purl.obolibrary.org/obo/FOODON_03510121,Concept
obo.FOODON_03510122,unpurified or unrefined claim or use,http://purl.obolibrary.org/obo/FOODON_03510122,Concept
obo.FOODON_03510123,unbleached claim or use,http://purl.obolibrary.org/obo/FOODON_03510123,Concept
obo.FOODON_03510125,tooth decay-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510125,Concept
obo.FOODON_03510126,religion- or customs-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510126,Concept
obo.FOODON_03510127,kosher claim or use,http://purl.obolibrary.org/obo/FOODON_03510127,Concept
obo.FOODON_03510128,organic food claim or use,http://purl.obolibrary.org/obo/FOODON_03510128,Concept
obo.FOODON_03510129,"""free"" label claim",http://purl.obolibrary.org/obo/FOODON_03510129,Concept
obo.FOODON_03510130,"""high"" label claim",http://purl.obolibrary.org/obo/FOODON_03510130,Concept
obo.FOODON_03510131,"""less"" label claim",http://purl.obolibrary.org/obo/FOODON_03510131,Concept
obo.FOODON_03510132,"""light"" label claim",http://purl.obolibrary.org/obo/FOODON_03510132,Concept
obo.FOODON_03510133,"""more"" label claim",http://purl.obolibrary.org/obo/FOODON_03510133,Concept
obo.FOODON_03510134,"""source of"" label claim",http://purl.obolibrary.org/obo/FOODON_03510134,Concept
obo.FOODON_03510135,kosher for passover claim or use,http://purl.obolibrary.org/obo/FOODON_03510135,Concept
obo.FOODON_03510150,(percent) fat free claim or use,http://purl.obolibrary.org/obo/FOODON_03510150,Concept
obo.FOODON_03510153,very low sodium claim or use,http://purl.obolibrary.org/obo/FOODON_03510153,Concept
obo.FOODON_03510154,reduced sodium claim or use,http://purl.obolibrary.org/obo/FOODON_03510154,Concept
obo.FOODON_03510156,low sodium claim or use,http://purl.obolibrary.org/obo/FOODON_03510156,Concept
BLANK_9282,,,BLANK
obo.FOODON_03510157,game as consumer,http://purl.obolibrary.org/obo/FOODON_03510157,Concept
obo.FOODON_03510158,rabbit as consumer,http://purl.obolibrary.org/obo/FOODON_03510158,Concept
obo.FOODON_03510159,other special claim or use,http://purl.obolibrary.org/obo/FOODON_03510159,Concept
obo.FOODON_03510161,label claim in food name,http://purl.obolibrary.org/obo/FOODON_03510161,Concept
obo.FOODON_03510162,label claim separate from food name,http://purl.obolibrary.org/obo/FOODON_03510162,Concept
obo.FOODON_03510167,no water added claim or use,http://purl.obolibrary.org/obo/FOODON_03510167,Concept
obo.FOODON_03510168,pareve claim or use,http://purl.obolibrary.org/obo/FOODON_03510168,Concept
obo.FOODON_03510169,noncarbonated claim or use,http://purl.obolibrary.org/obo/FOODON_03510169,Concept
obo.FOODON_03510170,lactose reduced food,http://purl.obolibrary.org/obo/FOODON_03510170,Concept
obo.FOODON_03510171,lactose free food,http://purl.obolibrary.org/obo/FOODON_03510171,Concept
obo.FOODON_03510172,unenriched claim or use,http://purl.obolibrary.org/obo/FOODON_03510172,Concept
obo.FOODON_03510173,no vitamin or mineral added claim or use,http://purl.obolibrary.org/obo/FOODON_03510173,Concept
obo.FOODON_03510174,gluten free claim or use,http://purl.obolibrary.org/obo/FOODON_03510174,Concept
obo.FOODON_03510175,egg free claim or use,http://purl.obolibrary.org/obo/FOODON_03510175,Concept
obo.FOODON_03510176,alcohol free claim or use,http://purl.obolibrary.org/obo/FOODON_03510176,Concept
obo.FOODON_03510177,kosher milchlig claim or use,http://purl.obolibrary.org/obo/FOODON_03510177,Concept
obo.FOODON_03510178,"""fresh frozen"" label claim",http://purl.obolibrary.org/obo/FOODON_03510178,Concept
obo.FOODON_03510179,saturated fat free food,http://purl.obolibrary.org/obo/FOODON_03510179,Concept
obo.FOODON_03510180,reduced saturated fat food,http://purl.obolibrary.org/obo/FOODON_03510180,Concept
obo.FOODON_03510181,reduced sugars food,http://purl.obolibrary.org/obo/FOODON_03510181,Concept
obo.FOODON_03510182,aliment de disette,http://purl.obolibrary.org/obo/FOODON_03510182,Concept
obo.FOODON_03510183,enriched claim or use,http://purl.obolibrary.org/obo/FOODON_03510183,Concept
obo.FOODON_03510184,fortified claim or use,http://purl.obolibrary.org/obo/FOODON_03510184,Concept
obo.FOODON_03510185,iodized claim or use,http://purl.obolibrary.org/obo/FOODON_03510185,Concept
obo.FOODON_03510186,unfortified claim or use,http://purl.obolibrary.org/obo/FOODON_03510186,Concept
obo.FOODON_03510187,halal claim or use,http://purl.obolibrary.org/obo/FOODON_03510187,Concept
obo.FOODON_03510188,adult human as food consumer,http://purl.obolibrary.org/obo/FOODON_03510188,Concept
obo.FOODON_03510189,"infant as food consumer, 0 - 3 months",http://purl.obolibrary.org/obo/FOODON_03510189,Concept
obo.FOODON_03510263,"infant as food consumer, 0 - 6 months",http://purl.obolibrary.org/obo/FOODON_03510263,Concept
obo.FOODON_03510266,infant as food consumer,http://purl.obolibrary.org/obo/FOODON_03510266,Concept
obo.FOODON_03510190,"infant as food consumer, 3 - 6 months",http://purl.obolibrary.org/obo/FOODON_03510190,Concept
obo.FOODON_03510191,"infant as food consumer, 6 - 12 months",http://purl.obolibrary.org/obo/FOODON_03510191,Concept
obo.FOODON_03510192,"toddler as food consumer, 12 months and onwards",http://purl.obolibrary.org/obo/FOODON_03510192,Concept
obo.FOODON_03510193,low alcohol claim or use,http://purl.obolibrary.org/obo/FOODON_03510193,Concept
obo.FOODON_03510194,probiotic claim or use,http://purl.obolibrary.org/obo/FOODON_03510194,Concept
obo.FOODON_03510195,full fat claim or use,http://purl.obolibrary.org/obo/FOODON_03510195,Concept
obo.FOODON_03510196,trans fat claim or use,http://purl.obolibrary.org/obo/FOODON_03510196,Concept
obo.FOODON_03510197,food quality claim,http://purl.obolibrary.org/obo/FOODON_03510197,Concept
obo.FOODON_03510199,vegan/vegetarian or suitability for vegan/vegetarian claim or use,http://purl.obolibrary.org/obo/FOODON_03510199,Concept
obo.FOODON_03510200,no pork added claim,http://purl.obolibrary.org/obo/FOODON_03510200,Concept
obo.FOODON_03510201,no beef added claim,http://purl.obolibrary.org/obo/FOODON_03510201,Concept
obo.FOODON_03510202,protein special claim or use,http://purl.obolibrary.org/obo/FOODON_03510202,Concept
obo.FOODON_03510203,high protein food,http://purl.obolibrary.org/obo/FOODON_03510203,Concept
obo.FOODON_03510204,natural source of vitamins and or minerals,http://purl.obolibrary.org/obo/FOODON_03510204,Concept
obo.FOODON_03510210,source of {name of vitamin/s}  and/or {name of mineral/s} nutrition claim,http://purl.obolibrary.org/obo/FOODON_03510210,Concept
obo.FOODON_03510205,source of fibre,http://purl.obolibrary.org/obo/FOODON_03510205,Concept
obo.FOODON_03510206,source of protein,http://purl.obolibrary.org/obo/FOODON_03510206,Concept
obo.FOODON_03510207,contains {name of the nutrient or other substance} nutrition claim,http://purl.obolibrary.org/obo/FOODON_03510207,Concept
obo.FOODON_03510208,increased {name of nutrient} nutrition claim,http://purl.obolibrary.org/obo/FOODON_03510208,Concept
obo.FOODON_03510209,"""naturally/natural"" label claim",http://purl.obolibrary.org/obo/FOODON_03510209,Concept
obo.FOODON_03510211,high {name of vitamin/s} and/or {name of mineral/s} nutrition claim,http://purl.obolibrary.org/obo/FOODON_03510211,Concept
obo.FOODON_03510212,reduced {name of nutrient} nutrition claim,http://purl.obolibrary.org/obo/FOODON_03510212,Concept
obo.FOODON_03510213,food allergen labelling,http://purl.obolibrary.org/obo/FOODON_03510213,Concept
obo.FOODON_03510214,food allergen labelling about cereals containing gluten and products thereof,http://purl.obolibrary.org/obo/FOODON_03510214,Concept
obo.FOODON_03510215,food allergen labelling about crustaceans and products thereof,http://purl.obolibrary.org/obo/FOODON_03510215,Concept
obo.FOODON_03510216,food allergen labelling about eggs and products thereof,http://purl.obolibrary.org/obo/FOODON_03510216,Concept
obo.FOODON_03510217,food allergen labelling about fish and products thereof,http://purl.obolibrary.org/obo/FOODON_03510217,Concept
obo.FOODON_03510218,food allergen labelling about peanuts and products thereof,http://purl.obolibrary.org/obo/FOODON_03510218,Concept
obo.FOODON_03510219,food allergen labelling about soybeans and products thereof,http://purl.obolibrary.org/obo/FOODON_03510219,Concept
obo.FOODON_03510220,"food allergen labelling about milk and products thereof, including lactose",http://purl.obolibrary.org/obo/FOODON_03510220,Concept
obo.FOODON_03510221,food allergen labelling about nuts and products thereof,http://purl.obolibrary.org/obo/FOODON_03510221,Concept
obo.FOODON_03510222,food allergen labelling about celery and products thereof,http://purl.obolibrary.org/obo/FOODON_03510222,Concept
obo.FOODON_03510223,food allergen labelling about mustard and products thereof,http://purl.obolibrary.org/obo/FOODON_03510223,Concept
obo.FOODON_03510224,food allergen labelling about sesame seeds and products thereof,http://purl.obolibrary.org/obo/FOODON_03510224,Concept
obo.FOODON_03510225,food allergen labelling about sulphur dioxide and sulphites,http://purl.obolibrary.org/obo/FOODON_03510225,Concept
obo.FOODON_03510226,food allergen labelling about cocoa and products thereof,http://purl.obolibrary.org/obo/FOODON_03510226,Concept
obo.FOODON_03510227,food allergen labelling about coriander and products thereof,http://purl.obolibrary.org/obo/FOODON_03510227,Concept
obo.FOODON_03510228,food allergen labelling about lupine and products thereof,http://purl.obolibrary.org/obo/FOODON_03510228,Concept
obo.FOODON_03510229,food allergen labelling about corn and products thereof,http://purl.obolibrary.org/obo/FOODON_03510229,Concept
obo.FOODON_03510230,food allergen labelling about pod fruits and products thereof,http://purl.obolibrary.org/obo/FOODON_03510230,Concept
obo.FOODON_03510231,food allergen labelling about carrot and products thereof,http://purl.obolibrary.org/obo/FOODON_03510231,Concept
obo.FOODON_03510232,food allergen labelling about molluscs and products thereof,http://purl.obolibrary.org/obo/FOODON_03510232,Concept
obo.FOODON_03510233,"""no trans fat"" claim or use",http://purl.obolibrary.org/obo/FOODON_03510233,Concept
obo.FOODON_03510234,traditional food claim or use,http://purl.obolibrary.org/obo/FOODON_03510234,Concept
obo.FOODON_03510235,ethnic food claim or use,http://purl.obolibrary.org/obo/FOODON_03510235,Concept
obo.FOODON_03510236,traditional ingredient claim or use,http://purl.obolibrary.org/obo/FOODON_03510236,Concept
obo.FOODON_03510237,traditional composition claim or use,http://purl.obolibrary.org/obo/FOODON_03510237,Concept
obo.FOODON_03510238,traditional type of production and/or processing claim or use,http://purl.obolibrary.org/obo/FOODON_03510238,Concept
obo.FOODON_03510239,authentic ethnic food claim or use,http://purl.obolibrary.org/obo/FOODON_03510239,Concept
obo.FOODON_03510240,modified ethnic food claim or use,http://purl.obolibrary.org/obo/FOODON_03510240,Concept
obo.FOODON_03510241,monounsaturated fat claim or use,http://purl.obolibrary.org/obo/FOODON_03510241,Concept
obo.FOODON_03510247,unsaturated fat claim or use,http://purl.obolibrary.org/obo/FOODON_03510247,Concept
obo.FOODON_03510242,polyunsaturated fat claim or use,http://purl.obolibrary.org/obo/FOODON_03510242,Concept
